     #Energy        Mo_s        Mo_p        Mo_d        Nb_s        Nb_p        Nb_d         O_s         O_p
   -20.46058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.43758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.41358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.39058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.36758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.34458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.32158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.29758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.27458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.25158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.22858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.20558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.18158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.15858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.13558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.11258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.08958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.06558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.04258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -20.01958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.99658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.97358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.94958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.92658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.90358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.88058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.85758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.83358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.81058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.78758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.76458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.74158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -19.71758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001     0.00000
   -19.69458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00002     0.00000
   -19.67158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00004     0.00000
   -19.64858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00010     0.00000
   -19.62558     0.00000     0.00000     0.00000     0.00000     0.00001     0.00001     0.00020     0.00000
   -19.60158     0.00000     0.00000     0.00000     0.00000     0.00002     0.00001     0.00042     0.00000
   -19.57858     0.00000     0.00001     0.00001     0.00001     0.00004     0.00002     0.00083     0.00001
   -19.55558     0.00001     0.00001     0.00002     0.00002     0.00007     0.00005     0.00161     0.00001
   -19.53258     0.00001     0.00002     0.00003     0.00003     0.00014     0.00009     0.00305     0.00002
   -19.50958     0.00002     0.00004     0.00006     0.00006     0.00026     0.00016     0.00562     0.00004
   -19.48558     0.00003     0.00006     0.00011     0.00010     0.00046     0.00028     0.01007     0.00008
   -19.46258     0.00006     0.00011     0.00019     0.00018     0.00080     0.00049     0.01756     0.00014
   -19.43958     0.00010     0.00019     0.00031     0.00030     0.00136     0.00084     0.02982     0.00023
   -19.41658     0.00017     0.00031     0.00052     0.00050     0.00225     0.00139     0.04929     0.00039
   -19.39358     0.00027     0.00051     0.00084     0.00080     0.00362     0.00223     0.07933     0.00062
   -19.36958     0.00043     0.00079     0.00131     0.00126     0.00567     0.00350     0.12430     0.00098
   -19.34658     0.00065     0.00121     0.00200     0.00192     0.00864     0.00533     0.18950     0.00149
   -19.32358     0.00097     0.00180     0.00297     0.00285     0.01283     0.00792     0.28140     0.00221
   -19.30058     0.00140     0.00260     0.00429     0.00412     0.01854     0.01144     0.40680     0.00320
   -19.27758     0.00196     0.00365     0.00604     0.00580     0.02609     0.01610     0.57240     0.00450
   -19.25358     0.00269     0.00501     0.00827     0.00794     0.03573     0.02206     0.78400     0.00616
   -19.23058     0.00359     0.00667     0.01103     0.01059     0.04767     0.02941     1.04600     0.00822
   -19.20758     0.00466     0.00866     0.01432     0.01375     0.06187     0.03819     1.35700     0.01067
   -19.18458     0.00589     0.01095     0.01810     0.01738     0.07819     0.04826     1.71600     0.01348
   -19.16158     0.00724     0.01347     0.02227     0.02138     0.09621     0.05937     2.11100     0.01659
   -19.13758     0.00868     0.01613     0.02667     0.02562     0.11525     0.07112     2.52800     0.01986
   -19.11458     0.01012     0.01882     0.03110     0.02987     0.13438     0.08292     2.94800     0.02316
   -19.09158     0.01148     0.02136     0.03531     0.03390     0.15254     0.09414     3.34600     0.02630
   -19.06858     0.01269     0.02360     0.03902     0.03747     0.16858     0.10403     3.69800     0.02905
   -19.04558     0.01365     0.02540     0.04198     0.04031     0.18136     0.11191     3.97800     0.03125
   -19.02258     0.01430     0.02660     0.04396     0.04221     0.18994     0.11722     4.16700     0.03274
   -18.99858     0.01458     0.02712     0.04482     0.04304     0.19366     0.11950     4.24800     0.03338
   -18.97558     0.01447     0.02691     0.04449     0.04272     0.19221     0.11862     4.21600     0.03313
   -18.95258     0.01398     0.02601     0.04299     0.04128     0.18572     0.11462     4.07400     0.03201
   -18.92958     0.01315     0.02446     0.04043     0.03883     0.17470     0.10781     3.83200     0.03011
   -18.90658     0.01205     0.02240     0.03703     0.03556     0.15997     0.09873     3.50900     0.02758
   -18.88258     0.01074     0.01997     0.03301     0.03170     0.14263     0.08802     3.12900     0.02458
   -18.85958     0.00932     0.01733     0.02865     0.02751     0.12378     0.07639     2.71500     0.02133
   -18.83658     0.00787     0.01464     0.02421     0.02324     0.10458     0.06453     2.29400     0.01802
   -18.81358     0.00648     0.01204     0.01990     0.01912     0.08601     0.05308     1.88700     0.01483
   -18.79058     0.00519     0.00964     0.01594     0.01531     0.06887     0.04250     1.51100     0.01187
   -18.76658     0.00404     0.00752     0.01243     0.01193     0.05369     0.03313     1.17800     0.00925
   -18.74358     0.00307     0.00571     0.00943     0.00906     0.04073     0.02514     0.89370     0.00702
   -18.72058     0.00227     0.00421     0.00697     0.00669     0.03010     0.01857     0.66020     0.00519
   -18.69758     0.00163     0.00303     0.00501     0.00481     0.02164     0.01336     0.47480     0.00373
   -18.67458     0.00114     0.00212     0.00351     0.00337     0.01515     0.00935     0.33240     0.00261
   -18.65058     0.00078     0.00145     0.00239     0.00230     0.01033     0.00637     0.22660     0.00178
   -18.62758     0.00052     0.00096     0.00159     0.00152     0.00685     0.00423     0.15030     0.00118
   -18.60458     0.00033     0.00062     0.00102     0.00098     0.00443     0.00273     0.09711     0.00076
   -18.58158     0.00021     0.00039     0.00064     0.00062     0.00278     0.00172     0.06107     0.00048
   -18.55858     0.00013     0.00024     0.00039     0.00038     0.00170     0.00105     0.03738     0.00029
   -18.53458     0.00008     0.00014     0.00024     0.00023     0.00102     0.00063     0.02228     0.00018
   -18.51158     0.00004     0.00008     0.00014     0.00013     0.00059     0.00036     0.01293     0.00010
   -18.48858     0.00003     0.00005     0.00008     0.00007     0.00033     0.00021     0.00730     0.00006
   -18.46558     0.00001     0.00003     0.00004     0.00004     0.00018     0.00011     0.00401     0.00003
   -18.44258     0.00001     0.00001     0.00002     0.00002     0.00010     0.00006     0.00215     0.00002
   -18.41858     0.00000     0.00001     0.00001     0.00001     0.00005     0.00003     0.00112     0.00001
   -18.39558     0.00000     0.00000     0.00001     0.00001     0.00003     0.00002     0.00057     0.00000
   -18.37258     0.00000     0.00000     0.00000     0.00000     0.00001     0.00001     0.00028     0.00000
   -18.34958     0.00000     0.00000     0.00000     0.00000     0.00001     0.00000     0.00013     0.00000
   -18.32658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00006     0.00000
   -18.30258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00003     0.00000
   -18.27958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001     0.00000
   -18.25658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001     0.00000
   -18.23358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.21058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.18658     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.16358     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.14058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.11758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.09458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.07058     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.04758     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.02458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -18.00158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.97858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.95458     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.93158     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.90858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.88558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.86258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.83858     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.81558     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.79258     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -17.76958     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
