     #Energy         O_s         O_p        Mo_s        Mo_p        Mo_d
   -37.01417     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.99117     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.96717     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.94417     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.92117     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.89817     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.87517     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.85117     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.82817     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.80517     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.78217     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.75917     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.73617     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.71217     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.68917     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.66617     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.64317     0.00000     0.00000     0.00000     0.00000     0.00000
   -36.62017     0.00000     0.00000     0.00000     0.00001     0.00000
   -36.59617     0.00000     0.00000     0.00000     0.00002     0.00000
   -36.57317     0.00000     0.00000     0.00000     0.00004     0.00000
   -36.55017     0.00000     0.00000     0.00000     0.00010     0.00000
   -36.52717     0.00000     0.00000     0.00000     0.00022     0.00000
   -36.50417     0.00000     0.00000     0.00000     0.00046     0.00000
   -36.48117     0.00000     0.00000     0.00000     0.00096     0.00000
   -36.45717     0.00000     0.00000     0.00000     0.00194     0.00000
   -36.43417     0.00000     0.00000     0.00000     0.00382     0.00000
   -36.41117     0.00000     0.00000     0.00000     0.00735     0.00001
   -36.38817     0.00001     0.00000     0.00001     0.01378     0.00002
   -36.36517     0.00001     0.00000     0.00001     0.02522     0.00003
   -36.34117     0.00002     0.00001     0.00003     0.04500     0.00005
   -36.31817     0.00004     0.00001     0.00004     0.07834     0.00008
   -36.29517     0.00006     0.00001     0.00007     0.13314     0.00014
   -36.27217     0.00009     0.00002     0.00012     0.22092     0.00023
   -36.24917     0.00015     0.00004     0.00019     0.35795     0.00037
   -36.22617     0.00022     0.00005     0.00030     0.56661     0.00058
   -36.20217     0.00033     0.00008     0.00045     0.87663     0.00089
   -36.17917     0.00047     0.00012     0.00067     1.32656     0.00132
   -36.15617     0.00066     0.00016     0.00097     1.96379     0.00192
   -36.13317     0.00090     0.00022     0.00137     2.84611     0.00274
   -36.11017     0.00119     0.00030     0.00190     4.04082     0.00381
   -36.08617     0.00155     0.00039     0.00258     5.62495     0.00520
   -36.06317     0.00195     0.00049     0.00343     7.68220     0.00696
   -36.04017     0.00241     0.00061     0.00448    10.30213     0.00915
   -36.01717     0.00289     0.00073     0.00575    13.57920     0.01181
   -35.99417     0.00339     0.00086     0.00725    17.60650     0.01499
   -35.97117     0.00388     0.00099     0.00901    22.47428     0.01876
   -35.94717     0.00434     0.00112     0.01104    28.26356     0.02315
   -35.92417     0.00475     0.00123     0.01337    35.04705     0.02820
   -35.90117     0.00510     0.00133     0.01601    42.87810     0.03396
   -35.87817     0.00538     0.00142     0.01898    51.78516     0.04046
   -35.85517     0.00558     0.00149     0.02231    61.76295     0.04772
   -35.83117     0.00571     0.00154     0.02602    72.75952     0.05574
   -35.80817     0.00579     0.00158     0.03010    84.67837     0.06448
   -35.78517     0.00584     0.00162     0.03454    97.36424     0.07389
   -35.76217     0.00588     0.00165     0.03932   110.59388     0.08384
   -35.73917     0.00594     0.00170     0.04439   124.09830     0.09417
   -35.71617     0.00604     0.00176     0.04964   137.55818     0.10468
   -35.69217     0.00618     0.00183     0.05498   150.63528     0.11516
   -35.66917     0.00639     0.00193     0.06026   162.97688     0.12535
   -35.64617     0.00666     0.00206     0.06537   174.23260     0.13502
   -35.62317     0.00698     0.00221     0.07014   184.16280     0.14400
   -35.60017     0.00736     0.00240     0.07444   192.54040     0.15212
   -35.57617     0.00776     0.00260     0.07816   199.28800     0.15935
   -35.55317     0.00818     0.00283     0.08124   204.38850     0.16569
   -35.53017     0.00860     0.00307     0.08363   207.95970     0.17125
   -35.50717     0.00900     0.00333     0.08533   210.21430     0.17617
   -35.48417     0.00936     0.00360     0.08637   211.38400     0.18069
   -35.46117     0.00966     0.00387     0.08681   211.83030     0.18506
   -35.43717     0.00989     0.00415     0.08675   211.88070     0.18952
   -35.41417     0.01005     0.00441     0.08628   211.82160     0.19431
   -35.39117     0.01011     0.00467     0.08550   211.96120     0.19961
   -35.36817     0.01009     0.00492     0.08448   212.52000     0.20558
   -35.34517     0.00997     0.00515     0.08334   213.66700     0.21230
   -35.32117     0.00977     0.00535     0.08209   215.51450     0.21977
   -35.29817     0.00948     0.00553     0.08079   218.09740     0.22793
   -35.27517     0.00912     0.00568     0.07946   221.42170     0.23670
   -35.25217     0.00870     0.00580     0.07810   225.40160     0.24586
   -35.22917     0.00824     0.00587     0.07668   229.96540     0.25523
   -35.20617     0.00775     0.00590     0.07520   234.99960     0.26458
   -35.18217     0.00724     0.00588     0.07363   240.36940     0.27364
   -35.15917     0.00673     0.00581     0.07195   245.95840     0.28217
   -35.13617     0.00624     0.00569     0.07013   251.57040     0.28987
   -35.11317     0.00577     0.00552     0.06818   257.14950     0.29657
   -35.09017     0.00533     0.00530     0.06612   262.52310     0.30200
   -35.06617     0.00493     0.00503     0.06396   267.58800     0.30603
   -35.04317     0.00457     0.00473     0.06176   272.24880     0.30849
   -35.02017     0.00425     0.00441     0.05958   276.46710     0.30935
   -34.99717     0.00397     0.00406     0.05751   280.24660     0.30862
   -34.97417     0.00373     0.00370     0.05562   283.69430     0.30639
   -34.95117     0.00352     0.00335     0.05399   286.84770     0.30280
   -34.92717     0.00333     0.00300     0.05268   289.92820     0.29806
   -34.90417     0.00315     0.00268     0.05176   293.10830     0.29243
   -34.88117     0.00299     0.00238     0.05123   296.58250     0.28615
   -34.85817     0.00283     0.00211     0.05108   300.55730     0.27943
   -34.83517     0.00267     0.00188     0.05125   305.07840     0.27254
   -34.81117     0.00250     0.00168     0.05166   310.14230     0.26560
   -34.78817     0.00233     0.00151     0.05221   315.65260     0.25861
   -34.76517     0.00215     0.00137     0.05278   321.37180     0.25162
   -34.74217     0.00197     0.00126     0.05323   326.93260     0.24456
   -34.71917     0.00178     0.00118     0.05345   331.93800     0.23731
   -34.69617     0.00160     0.00111     0.05335   335.84600     0.22973
   -34.67217     0.00142     0.00105     0.05284   338.11400     0.22172
   -34.64917     0.00125     0.00100     0.05188   338.26700     0.21318
   -34.62617     0.00109     0.00096     0.05047   335.81800     0.20401
   -34.60317     0.00095     0.00091     0.04860   330.39400     0.19418
   -34.58017     0.00081     0.00086     0.04632   321.81040     0.18370
   -34.55617     0.00069     0.00080     0.04366   309.97380     0.17258
   -34.53317     0.00058     0.00074     0.04070   295.00910     0.16093
   -34.51017     0.00049     0.00067     0.03751   277.13450     0.14883
   -34.48717     0.00041     0.00060     0.03416   256.82170     0.13640
   -34.46417     0.00034     0.00053     0.03073   234.58240     0.12378
   -34.44117     0.00027     0.00046     0.02729   211.08480     0.11112
   -34.41717     0.00022     0.00039     0.02391   186.98310     0.09862
   -34.39417     0.00018     0.00032     0.02066   162.98340     0.08641
   -34.37117     0.00014     0.00026     0.01759   139.69510     0.07470
   -34.34817     0.00011     0.00021     0.01475   117.69760     0.06363
   -34.32517     0.00008     0.00016     0.01217    97.42980     0.05336
   -34.30117     0.00006     0.00012     0.00987    79.19551     0.04401
   -34.27817     0.00005     0.00009     0.00787    63.18371     0.03567
   -34.25517     0.00003     0.00007     0.00616    49.45409     0.02838
   -34.23217     0.00002     0.00005     0.00474    37.96097     0.02215
   -34.20917     0.00002     0.00003     0.00357    28.55916     0.01694
   -34.18617     0.00001     0.00002     0.00264    21.05197     0.01270
   -34.16217     0.00001     0.00002     0.00191    15.19711     0.00931
   -34.13917     0.00001     0.00001     0.00135    10.73972     0.00668
   -34.11617     0.00000     0.00001     0.00094     7.42642     0.00469
   -34.09317     0.00000     0.00000     0.00063     5.02304     0.00322
   -34.07017     0.00000     0.00000     0.00042     3.32199     0.00215
   -34.04617     0.00000     0.00000     0.00027     2.14724     0.00141
   -34.02317     0.00000     0.00000     0.00017     1.35621     0.00090
   -34.00017     0.00000     0.00000     0.00011     0.83670     0.00056
   -33.97717     0.00000     0.00000     0.00006     0.50400     0.00034
   -33.95417     0.00000     0.00000     0.00004     0.29641     0.00020
   -33.93117     0.00000     0.00000     0.00002     0.17014     0.00012
   -33.90717     0.00000     0.00000     0.00001     0.09530     0.00007
   -33.88417     0.00000     0.00000     0.00001     0.05207     0.00004
   -33.86117     0.00000     0.00000     0.00000     0.02775     0.00002
   -33.83817     0.00000     0.00000     0.00000     0.01442     0.00001
   -33.81517     0.00000     0.00000     0.00000     0.00731     0.00001
   -33.79117     0.00000     0.00000     0.00000     0.00361     0.00000
   -33.76817     0.00000     0.00000     0.00000     0.00174     0.00000
   -33.74517     0.00000     0.00000     0.00000     0.00082     0.00000
   -33.72217     0.00000     0.00000     0.00000     0.00037     0.00000
   -33.69917     0.00000     0.00000     0.00000     0.00017     0.00000
   -33.67617     0.00000     0.00000     0.00000     0.00007     0.00000
   -33.65217     0.00000     0.00000     0.00000     0.00003     0.00000
   -33.62917     0.00000     0.00000     0.00000     0.00001     0.00000
   -33.60617     0.00000     0.00000     0.00000     0.00001     0.00000
   -33.58317     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.56017     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.53617     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.51317     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.49017     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.46717     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.44417     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.42117     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.39717     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.37417     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.35117     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.32817     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.30517     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.28117     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.25817     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.23517     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.21217     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.18917     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.16617     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.14217     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.11917     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.09617     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.07317     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.05017     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.02617     0.00000     0.00000     0.00000     0.00000     0.00000
   -33.00317     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.98017     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.95717     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.93417     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.91117     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.88717     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.86417     0.00000     0.00000     0.00000     0.00000     0.00000
   -32.84117     0.00000     0.00000     0.00000     0.00000     0.00000
