     #Energy        Mo_s        Mo_p        Mo_d         O_s         O_p
   -54.48070     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.45770     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.43470     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.41170     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.38870     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.36470     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.34170     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.31870     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.29570     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.27270     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.24870     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.22570     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.20270     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.17970     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.15670     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.13370     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.10970     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.08670     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.06370     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.04070     0.00000     0.00000     0.00000     0.00000     0.00000
   -54.01770     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.99370     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.97070     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.94770     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.92470     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.90170     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.87770     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.85470     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.83170     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.80870     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.78570     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.76270     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.73870     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.71570     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.69270     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.66970     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.64670     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.62270     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.59970     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.57670     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.55370     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.53070     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.50770     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.48370     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.46070     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.43770     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.41470     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.39170     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.36770     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.34470     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.32170     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.29870     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.27570     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.25170     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.22870     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.20570     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.18270     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.15970     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.13670     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.11270     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.08970     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.06670     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.04370     0.00000     0.00000     0.00000     0.00000     0.00000
   -53.02070     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.99670     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.97370     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.95070     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.92770     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.90470     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.88170     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.85770     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.83470     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.81170     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.78870     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.76570     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.74170     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.71870     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.69570     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.67270     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.64970     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.62570     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.60270     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.57970     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.55670     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.53370     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.51070     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.48670     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.46370     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.44070     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.41770     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.39470     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.37070     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.34770     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.32470     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.30170     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.27870     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.25470     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.23170     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.20870     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.18570     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.16270     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.13970     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.11570     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.09270     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.06970     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.04670     0.00000     0.00000     0.00000     0.00000     0.00000
   -52.02370     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.99970     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.97670     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.95370     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.93070     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.90770     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.88470     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.86070     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.83770     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.81470     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.79170     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.76870     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.74470     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.72170     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.69870     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.67570     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.65270     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.62870     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.60570     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.58270     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.55970     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.53670     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.51370     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.48970     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.46670     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.44370     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.42070     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.39770     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.37370     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.35070     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.32770     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.30470     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.28170     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.25870     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.23470     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.21170     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.18870     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.16570     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.14270     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.11870     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.09570     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.07270     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.04970     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.02670     0.00000     0.00000     0.00000     0.00000     0.00000
   -51.00270     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.97970     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.95670     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.93370     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.91070     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.88770     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.86370     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.84070     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.81770     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.79470     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.77170     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.74770     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.72470     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.70170     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.67870     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.65570     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.63270     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.60870     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.58570     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.56270     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.53970     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.51670     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.49270     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.46970     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.44670     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.42370     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.40070     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.37670     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.35370     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.33070     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.30770     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.28470     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.26170     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.23770     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.21470     0.00000     0.00000     0.00000     0.00000     0.00000
   -50.19170     0.00000     0.00000     0.00000     0.00000     0.00000
